hero,connection
BLOODAXE/JACKIE LUKU,"VIZIER,HEIMDALL [ASGARDIAN],EARTH-LORD/KYLE BROC,UROC,STELLARIS/LEAH PRINC,SHADOWCAT/KATHERINE ,SETH II,ARKO,SKOLL,SERSI/SYLVIA,EXECUTIONER II/SKURG,THOR II/ROGER RED NO,HERCULES [GREEK GOD],QUICKSILVER/PIETRO M,ABSORBING MAN/CARL C,MAJOWSKI, SAM MOTHER,FIELSTEIN, FIREWORKS,SPIDER-MAN/PETER PAR,O'KEEFE, CHANDRA,STONE, LT. MARCUS,ANT-MAN/DR. HENRY J.,BALDER [ASGARDIAN],RASSITANO, MAD DOG,WRECKER III/DIRK GAR,STEELE, BOBBY,DR. DOOM/VICTOR VON ,KARNILLA [ASGARDIAN],JAMESLEY, ALOYSIUS R,TITANIA II/MARY SKEE,ENCHANTRESS/AMORA/HE,SIF,WIND-WARRIOR/PAMELA ,BLACK WIDOW/NATASHA ,MASTERSON, KEVIN,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],CRYSTAL [INHUMAN],THUNDERSTRIKE/ERIC K,ODIN [ASGARDIAN],PARETSKY, DR. GARY,AUSTIN, SUSAN,CARTER, PEGGY,CAPTAIN BRITAIN/BRIA,MEPHISTO,MARRERO, ED,SANGRE/JULIA CONCEPC,ULIK,BULLDOZER/HENRY CAMP,RUIZ, RIGGER,CAPTAIN AMERICA,THOR/DR. DONALD BLAK,JOYCE, SAMANTHA,DR. STRANGE/STEPHEN ,PHOENIX III/RACHEL S,JACKSON, ANDREW JOCK,STEELE, MARCY MASTER,VOLSTAGG,WILDSTREAK,DAREDEVIL/MATT MURDO,LOCKHEED,HELA [ASGARDIAN],QUICKSAND,PILEDRIVER II/BRIAN ,KOSINSKI, HARLEY,SAPRISTI, JERRY,FANDRAL [ASGARDIAN],SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
BLOODHOUND/,"MOON KNIGHT/MARC SPE,KRAFT, DONNA,METALSLASH/,IMPACT/,FRENCHIE/JEAN-PAUL D,MODEM/,DR. DOOM/VICTOR VON ,SOUNDBYTE/"
BLOODLUST,"OSBORN, NORMIE,YELLOWJACKET II/RITA,BOMBSHELL/,WOLVERINE/LOGAN ,ION/,ASP II/CLEO,VAPOR,SNAPDRAGON/SHEOKE SA,DRAGONFLY/VERONICA D,GOLDDIGGER,WRANGLER/,ARCLIGHT/PHILLIPA SO,NIGHTSHADE/TILDA,KNOCKOUT,POUNDCAKES/MARIAN PO,GYPSY MOTH,ICE PRINCESS/,CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,DANSEN MACABRE,BLACK MAMBA/TANYA SE,JAMESON, J. JONAH,VISION ,CHAMELEON/DMITRI SME,CARDIAC/DR. ELI WIRT,VERTIGO II,MOONSTONE II/KARLA S,SUPERIA/WENTWORTH, D,ANACONDA/BLANCHE SIT,WATSON-PARKER, MARY ,BATTLEAXE/,WHIPLASH II/,IRON MAIDEN/,IMPALA/,SCREAMING MIMI/MELIS,PALADIN/PAUL DENNIS,PRINCESS PYTHON/ZELD,WHITEOUT,MYSTERIA/,DIAMONDBACK II/RACHE,QUICKSAND,FEROCIA/,CRITICAL MASS,BLACKBIRD/,MINDBLAST,PINK PEARL/"
BLOODSTONE/ULYSSES B,"TAUREY, SIR WILLIAM,BLACKJACK/,NIGHTINGALE/,MAKKARI/MIKE KHARY/I,ZAWADI,KILLER SHRIKE/SIMON ,MOLE MAN/HARVEY RUPE,IRON MAN/TONY STARK ,VALKIN,LIBERTY GIRL/BEV,ZINOVIEV, IVAN,CARTER, BRAD,SCYTHE/,KABALLA,EFFIGY/LT. VELMAX/JA,CITIZEN V II/HELMUT ,YANKEE CLIPPER/PAT C,BLACK FOX/ROBERT W. ,CAPTAIN AMERICA,FURY, COL. NICHOLAS ,DR. DRUID/ANTHONY LU,CENTURIUS,GORGILLA,ZARAN/MAXIMILLIAN ZA,LOCKE, DR. ALEXANDER,NAMORA/AQUARIA NAUTI,ROGERS, CAPT. STEVEN,DIAMONDBACK II/RACHE,KRO [DEVIANT],DOMINO"
BLOODSTORM | MUTANT,"FALLEN | MUTANT X-VE,GAMBIT | MUTANT X-VE,CANNONBALL/SAM GUTHR,CLOAK/TYRONE JOHNSON,CEREBRO | MUTANT-X V,SABRETOOTH | MUTANT ,ABSORBING MAN | MUTA,FAMINE | MUTANT X-VE,MAGNETO | MUTANT X-V,HAVOK/ALEX SUMMERS ,DEVIL DINOSAUR | MUT,SUNFIRE/SHIRO YASHID,BROTHER VOODOO | MUT,ICE-MAN | MUTANT X-V,CAPTAIN AMERICA | MU,TYPHOID MARY | MUTAN,DUGAN, DUM DUM | MUT,CALLISTO | MUTANT X-,VALKYRIE II | MUTANT,IRON GIANT MAN | MUT,VENDETTA | MUTANT X-,QUICKSILVER | MUTANT,SHADOWCAT | MUTANT X,HULK | MUTANT X-VERS,HAVOK | MUTANT X-VER,BRUTE | MUTANT X-VER,UATU | MUTANT X-VERS,DEATHLOK | MUTANT X-,IRON FIST | MUTANT X,MR. SINISTER | MUTAN,RAVEN | MUTANT X-VER,SUMMERS, SCOTT III |,GREEN GOBLIN | MUTAN,SASQUATCH | MUTANT X,FIN FANG FOOM | MUTA,WOLVERINE | MUTANT X,MOOT,YASHIDA, MARIKO | MU,STINGRAY | MUTANT X-,THOR | MUTANT X-VERS,NIGHTCRAWLER | MUTAN,CEREBRO MARK XIII | ,GRIMM, BEN | MUTANT ,MOON KNIGHT | MUTANT,HOGUN | MUTANT X-VER,MAN-SPIDER CLONE | M,ROGUE | MUTANT X-VER,FURY, NICK | MUTANT ,CREED, GRAYDON | MUT,ELEKTRA | MUTANT X-V,HAWKEYE | MUTANT X-V,MAN-SPIDER | MUTANT ,NAMORITA | MUTANT X-,PROFESSOR X | MUTANT,MOLE MAN | MUTANT X-,BLACK KING/SEBASTIAN,HUDSON, JAMES | MUTA,SILVER SURFER | MUTA,FORGE | MUTANT X-VER,PUCK | MUTANT X-VERS,VOLSTAGG | MUTANT X-,DRACULA | MUTANT X-V,DRAX | MUTANT X-VERS,WAR/ABRAHAM LINCOLN ,STORM, JOHNNY | MUTA,WILD CHILD | MUTANT ,DR. STRANGE | MUTANT,PESTILENCE | MUTANT ,POLARIS | MUTANT X-V,BULLSEYE | MUTANT X-,COLOSSUS II | MUTANT,MARVEL WOMAN | MUTAN,DAGGER/TANDY BOWEN |,DAREDEVIL | MUTANT X,BLACK PANTHER | MUTA,GREY, JEAN | MUTANT ,ABOMINATION | MUTANT,STACY, GWEN | MUTANT,SHAMAN | MUTANT X-VE,APOCALYPSE | MUTANT ,SUB-MARINER | MUTANT,RICHARDS, REED | MUT"
BLOODSTRIKE/ERIC CON,"JUSTICE II/VANCE AST,JONES, BART,CHORD, MIYAMI,CHORD, ANDREW,FIRESTAR/ANGELICA JO,NIGHT THRASHER/DUANE,SILHOUETTE,NAMORITA/NITA PRENTI,TAI II,NOVA/RICHARD RIDER,DARKHAWK/CHRIS POWEL,FIREWALL/THEARY/MIN ,SMILING TIGER/,NELSON, FRANKLIN FOG,ROSEN, WALTER,MIDNIGHT'S FIRE/,RAGE/ELVIN DARYL HAL,SPEEDBALL/ROBBIE BAL,BALDWIN, JUSTIN"
"BLOTT, BRIGADIER INK","FERON,SHADOWCAT/KATHERINE ,NUMBERS,CAPTAIN U.K./LINDA M,THUG,MEGGAN,SA'TNEEN,CAPTAIN BRITAIN/BRIA,THOMAS, COMMANDER DA,MICROMAX/SCOTT WRIGH,ROMA,STUART, DR. ALISTAIR,FERRO2,HAUPTMANN ENGLAND,MERLIN,PHOENIX III/RACHEL S,KYLUN/COLIN MCKAY,RINGTOSS,WIDGET,CERISE II [SHI'AR],SCATTERBRAIN,NECROM,NIGHTCRAWLER/KURT WA,BODYBAG,LOCKHEED,CHINA DOLL,WAXWORK,SATURNYNE, OPAL LUNA"
BODYBAG,"SHADOWCAT/KATHERINE ,NUMBERS,YAP,THING/BENJAMIN J. GR,CAPTAIN U.K./LINDA M,GATECRASHER,THUG,SA'TNEEN,MEGGAN,MOY, ALYSSA,MERLYN,MACTAGGERT, MOIRA KI,WOLFSBANE/RAHNE SINC,JOYBOY,CAPTAIN BRITAIN/BRIA,THOMAS, COMMANDER DA,MR. FANTASTIC/REED R,MICROMAX/SCOTT WRIGH,ROMA,STUART, DR. ALISTAIR,ARCADE/,CAPTAIN AMERICA,FERRO2,HAUPTMANN ENGLAND,CYPHER/DOUG RAMSEY,PHOENIX III/RACHEL S,RINGTOSS,KYLUN/COLIN MCKAY,WIDGET,WISDOM, PETER,SCATTERBRAIN,NIGHTCRAWLER/KURT WA,HARD BOILED HENWY,HUMAN TORCH/JOHNNY S,LOCKHEED,DAYTRIPPER/AMANDA SE,CHINA DOLL,WAXWORK,SATURNYNE, OPAL LUNA"
BOGATYR/MIKULA GOLUB,"CAPTAIN AMERICA,LIVING LIGHTNING/MIG,WONDER MAN/SIMON WIL,HAWK"
"BOLT, COUNCILMAN AND","CAPTAIN AMERICA,RAMIREZ, MARTA,JARVIS, EDWIN ,CHAPMAN, GEN. ULYSSE,GENUARDI, MR.,IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,RAMIREZ, ROSA,RAMIREZ, JAVIER,RAMIREZ, LUIS,SENSATIONAL HYDRA/A ,CARTER, SHARON,CLINTON, BILL,RAMIREZ, ALMA,CIR, DYLON,BINARY/CAROL DANVERS,NIGHTMARE/EDVARD HAB"
BOLT/LAWRENCE EVANS,"HAMMERHEAD,SLUG/ULYSSES X. LUGM,THORPE, GAVIN,DAREDEVIL/MATT MURDO,ANGEL IV,TOMBSTONE/LONNIE THO,FORTUNATO, GIACOMO J,SPIDER-MAN CLONE/BEN,FORTUNATO,CICERO, CAESAR BIG C,COY, GENERAL NGUYEN"
BORAKU,"BOOMER/TABITHA SMITH,SLEDGE,STYRAK,VANISHER"
BOUNTY II,"JUSTICE II/VANCE AST,FIRESTAR/ANGELICA JO,HOGARTH, JERYN,THINKER,PLUTO [OLYMPIAN],B'ARR,THING/BENJAMIN J. GR,DIAMONDE, YVETTE,MOY, ALYSSA,PUPPY,HERCULES [GREEK GOD],PERSEPHONE,CERBERUS,SCARLET WITCH/WANDA ,ABSORBING MAN/CARL C,MR. FANTASTIC/REED R,JONES, CHARLOTTE,CLAREMONT, CHRIS,STEM,CAPTAIN AMERICA,MARVEL GIRL II/VALER,SZARDOS, MARGALI,INVISIBLE WOMAN/SUE ,RICHARDS, FRANKLIN B,HIPPOLYTA [GREEK GOD,RENO, AGENT,LARROCA, SALVADORE,DAREDEVIL/MATT MURDO,HUMAN TORCH/JOHNNY S,RONAN THE ACCUSER [K,CALEDONIA/ALISANDE S,HELA [ASGARDIAN],TITANIA II/MARY SKEE,SHE-HULK/JENNIFER WA,ARLISSE"
"BRADDOCK, JAMES JR.","FURY, COL. NICHOLAS ,SHADOWCAT/KATHERINE ,CRUSADER X/BRIAN BRA,DR. SYNNE,PHOENIX III/RACHEL S,HUNTER, LANCE,WIDGET,MEGGAN,PSYLOCKE/ELISABETH B,NIGHTCRAWLER/KURT WA,SAT-YR-9,VIXEN,CAPTAIN BRITAIN/BRIA,RED SKULL/JOHANN SCH,THOMAS, COMMANDER DA,STUART, BRIG. ALYSAN,STUART, DR. ALISTAIR"
"BRADLEY, CARRIE","KANNOR, ORLANDO,WADE, AGENT JOE,JAMESON, J. JONAH,DR. OCTOPUS II/CAROL,YIN, ANGELA,SMYTHE, ALISTAIR ALP,SPIDER-MAN CLONE/BEN,TSO, JASON,TRAINER, DR. SEWARD,AURA/ANN HERD,MASTER PROGRAMMER,ELLIS, KEN,OVERRIDE/DR. GREGORY,LOOTER/NORTON G. FES,GREEN GOBLIN IV/PHIL,STUNNER/ANGELINA BRA,EL TORO NEGRO/SERGIO,JOYSTICK/JANICE,MARTINEZ, LINETTE,PRO, LE/"
BRAINCHILD,"KA-ZAR/KEVIN PLUNDER,DEATHBIRD [SHI'AR],SHADOWCAT/KATHERINE ,LORELEI,SHADOW KING/AMAHL FA,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,SOUTHERN, CANDY,SNOW, TANDY,WORM,PLUNDER, ADAM KYLE M,LILANDRA NERAMANI [S,AMPHIBIUS,SAURON/DR. KARL LYKO,TEMPEST/GRANNZ,EARTHQUAKE,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,DAZZLER II/ALLISON B,TIMBERIUS II,ROBERTSON, JOE,GLADIATOR II,FORGE,ANGEL/WARREN KENNETH,LUPO,TONGAH,LONGSHOT,WHITEOUT,TITAN,ROGUE /,POLARIS/LORNA DANE,SHANNA/SHANNA O'HARA,WARSTAR,MAGNETO/MAGNUS/ERIC ,CYCLOPS/SCOTT SUMMER,GAROKK,SMASHER IV,CORSAIR,NEREEL,STARBOLT,GATEWAY,STORM/ORORO MUNROE S,GAZA,GAMBIT/REMY LEBEAU ,ANDERSSEN, TANYA,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,BARBARUS,ZALADANE,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,HIGH EVOLUTIONARY/HE,ZABU,BEAST/HENRY &HANK& P,SUMMERS, MADELYNE MA,MARVEL GIRL/JEAN GRE,TILBY, TRISH/PATRICI"
BRASS/SEAN WATANABE,"DEATHWATCH/STEPHAN L,GHOST RIDER III/DAN ,D'AURIA, JACK,WOLVERINE/LOGAN ,WATANABE, YUJI,WATANABE, EMMALINE B"
"BRAWN, HUNTER","WHITE QUEEN/EMMA FRO,PENANCE/MONET ST. CR,SKIN/ANGELO ESPINOSA,SYNCH/EVERETT THOMAS,BANSHEE/SEAN CASSIDY,M,LEGAULT,EMPLATE/MARIUS ST. C,ST. CROIX, NICOLE,BRAWN, TRISTAN,MADDICKS, ARTHUR ART,HUSK/PAIGE GUTHRIE,LEECH,PENANCE III,JUBILEE/JUBILATION L"
BRES,"CAGE, LUKE/CARL LUCA,FURY, COL. NICHOLAS ,DR. DRUID/ANTHONY LU,SOLARR,O'BRIEN, MICHAEL,ELECTRO/MAX DILLON,THOR/DR. DONALD BLAK,BALOR,SHE-HULK/JENNIFER WA"
"BREWER, DR. MELINDA","CAGE, LUKE/CARL LUCA,MICROCHIP/LINUS LIEB,PUNISHER II/FRANK CA,KINGPIN/WILSON FISK"
"BRICKFORD, CLAY","JACKSON, STEVE,JONES, DANIEL DANNY,MISSING LINK,JONES, LORRAINE LORR,CHARCOAL/CHARLIE BUR,MOONSTONE II/KARLA S,STARSHINE II/BRANDY ,ROSS, GEN. THADDEUS ,JONES, TAMMY ANNE,SCREAMING MIMI/MELIS,MOLE MAN/HARVEY RUPE,HIGGINS, SAMUEL,ROGERS, GAYLE,ROM, SPACEKNIGHT,LANE, SILAS,TORPEDO III/BROCK JO,CLARK, JOHN,WONDER MAN/SIMON WIL,JONES, NELL,BANNER, BETTY ROSS T,SPITZ, BARRY,CLARK, SARAH"
"BROGIN, BULL","PHILLIPS, HANDSOME H,INVISIBLE WOMAN/SUE ,DAKOR, YOGI"
"BROOKS, ANNA","SPIDER-MAN/PETER PAR,GOONER, MELVIN,THORPE, LUKE,WENDIGO III/FRANCOIS,SASQUATCH/WALTER LAN,WOLVERINE/LOGAN ,PUCK/EUGENE MILTON J"
BROTHER AXE,"WARR,KILLRAVEN/JONATHAN R,OLD SKULL,M'SHULLA"
BROTHER CAESAR,"SISTER SOPHIA,QUARTERMAIN, CLAY"
BROTHER TODE,"SIF,DAMIAN, DR. DANIEL,HOLDEN, DR. SAMUEL,REJECT/RAN-SAK [DEVI,METABO,ONEG,IKARIS/IKE HARRIS [E,KARKAS [DEVIANT],DRAGONA,THOR/DR. DONALD BLAK,MAKKARI/MIKE KHARY/I,SERSI/SYLVIA,ZURAS,HARGEN,BROOP,DAMIAN, MARGO,ODIN [ASGARDIAN],VALKIN,VOLSTAGG,NEZARR,SPRITE,THENA,RAGAR,VIRA,KRO [DEVIANT],IRON MAN IV/JAMES R."
BRUTUS,"BLACK WIDOW/NATASHA ,CAPTAIN AMERICA,UATU,USAGENT/CAPTAIN JOHN,SANDMAN/WILLIAM BAKE,VISION ,JONES, MARLO CHANDLE,SERSI/SYLVIA,MOLE MAN/HARVEY RUPE,JONES, RICHARD MILHO,IRON MAN/TONY STARK ,WONDER MAN/SIMON WIL,RAGE/ELVIN DARYL HAL,HAWK,GROTESK,HULK/DR. ROBERT BRUC,TYRANNUS,KALA,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
BRUTUS II,"BLACK WIDOW/NATASHA ,GRIM REAPER/ERIC WIL,MADAME MASQUE III,BEETLE/ABNER RONALD ,VISION ,MONMOUTH,ANT-MAN/DR. HENRY J.,CHARCOAL/CHARLIE BUR,SITWELL, JASPER,BENEDICT,WASP/JANET VAN DYNE ,FROST, BYRON,SCREAMING MIMI/MELIS,POWER MAN/ERIK JOSTE,IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,MADAME MASQUE/GIULIE,CARTER, SHARON,YELLOWJACKET III/HEN,TREMONT, JONATHAN,TRIATHLON/DELROY GAR,WONDER MAN/SIMON WIL,FAWKES,QUISLING,COUNT NEFARIA, LUCHI,BINARY/CAROL DANVERS"
BRUTUS KLOR,"DORMAMMU,D'SPAYRE,SKARABROUS,MOLGOTHA,THOG,PLUTO [OLYMPIAN],VILIVEN,HEDRON,S'YM,NIGHTCRAWLER/KURT WA,PHEMOUS,DAYTRIPPER/AMANDA SE,MEPHISTO,SIFFROR,UMAR,MALEVOLENCE"
"BUCKMAN, EDWARD","MERRYWEATHER, IRENE"
"BUCKNER, GRANT","SPIDER-MAN/PETER PAR,RAVEN, LT. JACOB,JAMESON, J. JONAH,ROBERTSON, JOE,SPIDERCIDE,LEEDS, BETTY BRANT,KAINE,MEDEA"
BUG,"MANBOT/BERNIE LACHEN,RANN, COMMANDER ARCT,COPYCAT/VANESSA,FREDD,HADDOCK, DR. MYRA,JONES, RICHARD MILHO,PUCK/EUGENE MILTON J,MACTAGGERT, MOIRA KI,UNA,VIRGO II,MURMUR II/ARLETTE TR,MOONDRAGON/HEATHER D,MARIONETTE/MARI,FLEX/ADRIAN CORBO,SASQUATCH II,VISALIA,ZEY-ROGG,SUMMERS, NATHAN CHRI,HUDSON, HEATHER,BECKLEY, BENNY,DOMINO III/BEATRICE/,PSYCHO-MAN,JONES, MARLO CHANDLE,RADIUS/JARED CORBO,BARON ZEBEK,DEXAM,TAURUS II/,GUARDIAN V/JAMES MAC,CAPTAIN MARVEL III/G,DRAX/ARTHUR DOUGLAS,BRIDGE, GEORGE WASHI,WEAPON X II/GARRISON"
"BUKOWSKI, BUCK","WALTERS, SHERIFF MOR,DAREDEVIL/MATT MURDO,ZAPPER, DAN,GRANT, GLORIA GLORY,BANNON, LANCE"
BULLET,"BLACK WIDOW/NATASHA ,PEMBROKE,PAGE, KAREN,DAGGER/TANDY BOWEN,BIG BEN/,JAMESON, J. JONAH,BUSHWACKER/CARL,CLOAK/TYRONE JOHNSON,TOMBSTONE/LONNIE THO,O'BREEN, GLORIANNA,SMERDILOVISC, VICTOR,TYPHOID MARY/MARY ME,SHANG-CHI,BUTCH,BENGAL/,CAGE, LUKE/CARL LUCA,MOON KNIGHT/MARC SPE,NELSON, FRANKLIN FOG,DAREDEVIL/MATT MURDO,HUMAN TORCH/JOHNNY S,ZINGH,URICH, BEN,ZARAN II,FU MANCHU,KINGPIN/WILSON FISK,WAR/ABRAHAM LINCOLN"
BULLET BIKER,"ROGERS, GAYLE,BROTHERS GRIMM II/BA,ODDBALL/ELTON HEALEY,RAZORFIST III,RINGLEADER,BOMBSHELL/,CROSSFIRE,MAD DOG/COLONEL BUZZ,KNICK KNACK,HAWK,TENPIN/ALVIN HEALEY,BOBCAT/,TRICKSHOT"
"BUMPO, MR.","HOLY/FATHER HECTOR R,PUNISHER II/FRANK CA,MR. PAYBACK/,GNUCCI, MA,VON RICHTOFEN, LT. M,ELITE/"
"BUNYAN, PAUL","BLACK WIDOW/NATASHA ,CAPTAIN AMERICA,UNCLE SAM,VISION ,SERSI/SYLVIA,JAMESON, COL. JOHN ,JARVIS, EDWIN ,WASP/JANET VAN DYNE ,HENRY, JOHN,FATHER TIME,IRON MAN/TONY STARK ,WIDOW-MAKER,PECOS BILL,STANKOWICZ, FABIAN,O'BRIEN, MICHAEL,CARTER, PEGGY,WONDER MAN/SIMON WIL,JOHNNY APPLESEED/JON,HAWK,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
"BURKE, JACK","BURKE, JOB,FILLMORE, SHERIFF DO,MAN-THING/THEODORE T,BRANDT, ELLEN,HOWARD THE DUCK,DEVIL-SLAYER/ERIC SI,SUB-MARINER/NAMOR MA,BURKE, GWYNETH,SORROW/,MR. TERMINEUS/AMODEU"
BURST/,"TYGER, LORD"
"BUSHKIN, BARNEY","SPIDER-WOMAN/JESSICA,SANDMAN/WILLIAM BAKE,PARKER, MAY,BIG MAN/FREDERICK FO,WHITE TIGER/HECTOR A,SUN, LIN,LIZARD/DR. CURTIS CO,WIZARD/BENTLEY WITTM,PUNISHER II/FRANK CA,D'ANGELO, LIEUTENANT,CHANG, DR. PHILLIP,MULLANY, MIKE,MORBIUS/DR. MICHAEL ,VULTURE/ADRIAN TOOME,SPIDER-MAN/PETER PAR,WHITMAN, DEBRA,JAMESON, J. JONAH,MEDUSA/MEDUSALITH AM,CRIME-MASTER/NICK LU,ELECTRO/MAX DILLON,DOCKERY, RUPERT,ROBERTSON, JOE,MAYE, APRIL,AYALA, NESTOR,BLACK CAT/FELICIA HA,JACK OF HEARTS/JACK ,KANE, MARCY/KAINA,BANNON, LANCE,WATSON-PARKER, MARY ,AYALA, MRS.,CALYPSO,BROWN, ABE,TRAPSTER/PETER PETRU,SHINCHUKO, LOTUS,BYRD, NATHANIEL ALEX,SMYTHE, SPENCER,HOPKINS, STEVE,AYALA, AWILDA,GREEN GOBLIN/NORMAN ,JONES, SANDY,CLAYTON, KATRINKA JA,LEEDS, BETTY BRANT,WATSON, ANNA,OSBORN, HARRY"
BUSHWACKER/CARL,"KNIGHT, MISTY,STRUCKER, ANDREA,RUBY,JOCASTA,LOKI [ASGARDIAN],COLDBLOOD/,TOMBSTONE/LONNIE THO,PEACEKEEPER/JOSHUA,WOLVERINE/LOGAN ,SET,ULTRON,BLACKWULF,MR. FANTASTIC/REED R,EIGHTBALL,MACHINE MAN/X-51,SPECTRUM, SINCLAIR,O'BREEN, GLORIANNA,TYPHOID MARY/MARY ME,DARLA,FORGE,BUTCH,KING (OF THE SEWER P,MICROCHIP/LINUS LIEB,NELSON, FRANKLIN FOG,DEVOURER,DAREDEVIL/MATT MURDO,DEATHLOK III/MICHAEL,HUMAN TORCH/JOHNNY S,ARRANGER/,KINGPIN/WILSON FISK"
BUTCH,"BLACK WIDOW/NATASHA ,MAGNETO/MAGNUS/ERIC ,LOKI [ASGARDIAN],SHADOWCAT/KATHERINE ,GREENSONG,SPIRAL,WOLVERINE/LOGAN ,THING/BENJAMIN J. GR,MIRAGE II/DANIELLE M,NELSON, CANDACE,MEGGAN,LEE, STAN,WOLFSBANE/RAHNE SINC,MAGOG II,CANNONBALL II/SAM GU,RICOCHET RITA,SUNSPOT/ROBERTO DACO,GLADIATOR/MELVIN POT,LAMY, KELLY,WARLOCK III,RALF,EIGHTBALL,PAGE, KAREN,CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,MANH, COY LEONG XUI,DAKESIAN, NANCI,BUSHWACKER/CARL,CYPHER/DOUG RAMSEY,MAGIK/ILLYANA RASPUT,MAJOR DOMO,DARLA,TYPHOID MARY/MARY ME,DR. STRANGE/STEPHEN ,ALFY,PALMIOTTI, JIMMY,ZURI,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,NELSON, FRANKLIN FOG,NIGHTCRAWLER/KURT WA,LONGSHOT,DAREDEVIL/MATT MURDO,LOCKHEED,HUMAN TORCH/JOHNNY S,ROGUE /,BLAKE, BECKY,KENT, CLARK,DR. DOOM/VICTOR VON ,MARTINEZ, ALITHA,URICH, BEN,ARRANGER/,LANE, LOIS,MOJO,KARMA/XI'AN COY MANH,KINGPIN/WILSON FISK"
BUZZ,"WALTERS, BILLY,ROCKET RACER/ROBERT ,DENNAGER, MICHAEL,ROSE IV/JACOB JAKE C,MUSE/SHANNON FITZPAT,POLESTAR/,VANDERGILL, GEORGE,LIZARD/DR. CURTIS CO,RHINO,RAVEN, LT. JACOB,CARRADINE, JESSICA J,ARCADE/,LEWIS, SHIRLEY WASHI,SPIDER-MAN/PETER PAR,HOBGOBLIN II/RODERIC,JOHNSMEYER, JAMES,ROBERTSON, JOE,LEWIS, DET. GARON,BLACK CAT/FELICIA HA,WINTHROP, DESIREE,ELLIS, KEN,GREEN GOBLIN/NORMAN ,URICH, BEN,LEEDS, BETTY BRANT,LEWIS, DEVON,EL TORO NEGRO/SERGIO,KAINE,WATSON, ANNA,CHANCE II/NICHOLAS P,HIBBERT, HOPE,MONGRAIN, ALISON,CARNAGE/CLETUS KASAD,ANDROS,SANDMAN/WILLIAM BAKE,YIN, ANGELA,GAUNT/MENDEL STROMM,SPIDER-MAN CLONE/BEN,CARDINALE, CARLOS,GRANT, GLORIA GLORY,SCOTT, PARIS,TREVANE, DET. CONNOR,MOSH/GLENN,NIGHTWATCH/,GREEN GOBLIN IV/PHIL,FORTUNATO, GIACOMO J,SWARM/FRITZ VON MEYE,STACY, ARTHUR,JAMESON, J. JONAH,JAMESON, MARLA MADIS,CARDIAC/DR. ELI WIRT,POISON/CECILIA CARDI,JAMESON, COL. JOHN ,HOBGOBLIN V/JASON PH,WATSON-PARKER, MARY ,LASHER/,MACINTOSH, ANN,PROWLER/HOBIE BROWN,MYSTERIO/QUENTIN BEC"
"BYRNE, JOHN","KNIGHT, MISTY,SCARFE, RAFAEL,WINDSHEAR/COLIN ASHW,BOX IV/MADISON JEFFR,AURORA/JEANNE-MARIE ,WOLVERINE/LOGAN ,THING/BENJAMIN J. GR,ODIN [ASGARDIAN],DIAMOND LIL/LILLIAN ,SHAMAN/MICHAEL TWOYO,LILANDRA NERAMANI [S,MR. FANTASTIC/REED R,GUARDIAN/JAMES MACDO,STORM/ORORO MUNROE S,UATU,ETERNITY/ADAM QADMON,GALACTUS/GALAN,WILD CHILD/KYLE GIBN,SASQUATCH/WALTER LAN,WILFORD, BONNIE,BANSHEE/SEAN CASSIDY,NOVA II/FRANKIE RAYE,COLOSSUS II/PETER RA,COCKRUM, DAVE,NIGHTCRAWLER/KURT WA,HUMAN TORCH/JOHNNY S,PROFESSOR X/CHARLES ,PINK PEARL/"
C.F.,"BLIND AL/ALTHEA,PATCH II,FENWAY,DEADPOOL/JACK/WADE W,BRUKNER, ILANEY,WILSON, MERCEDES,AJAX II,BULLSEYE II/BENJAMIN,GRUNCH, ALESTAIRE FI,DUBOIS, NOAH,MONTGOMERY"
